"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00450872","BREMERTON, WA US","1947-05-10",,,
"USC00450872","BREMERTON, WA US","1947-05-11",,,
"USC00450872","BREMERTON, WA US","1947-05-12",,,
"USC00450872","BREMERTON, WA US","1947-05-13",,,
"USC00450872","BREMERTON, WA US","1947-05-14",,,
"USC00450872","BREMERTON, WA US","1947-05-15",,,
"USC00450872","BREMERTON, WA US","1947-05-16",,,
"USC00450872","BREMERTON, WA US","1947-05-17",,,
"USC00450872","BREMERTON, WA US","1947-05-18",,,
"USC00450872","BREMERTON, WA US","1947-05-19",,,
"USC00450872","BREMERTON, WA US","1947-05-20",,,
"USC00450872","BREMERTON, WA US","1947-05-21",,,
"USC00450872","BREMERTON, WA US","1947-05-22",,,
"USC00450872","BREMERTON, WA US","1947-05-23",,,
"USC00450872","BREMERTON, WA US","1947-05-24",,,
"USC00450872","BREMERTON, WA US","1947-05-25",,,
"USC00450872","BREMERTON, WA US","1947-05-26",,,
"USC00450872","BREMERTON, WA US","1947-05-27",,,
"USC00450872","BREMERTON, WA US","1947-05-28",,,
"USC00450872","BREMERTON, WA US","1947-05-29",,,
"USC00450872","BREMERTON, WA US","1947-05-30",,,
"USC00450872","BREMERTON, WA US","1947-05-31",,,
"USC00450872","BREMERTON, WA US","1947-06-01",,,
"USC00450872","BREMERTON, WA US","1947-06-02",,,
"USC00450872","BREMERTON, WA US","1947-06-03",,,
"USC00450872","BREMERTON, WA US","1947-06-04",,,
"USC00450872","BREMERTON, WA US","1947-06-05",,,
"USC00450872","BREMERTON, WA US","1947-06-06",,,
"USC00450872","BREMERTON, WA US","1947-06-07",,,
"USC00450872","BREMERTON, WA US","1947-06-08",,,
"USC00450872","BREMERTON, WA US","1947-06-09",,,
"USC00450872","BREMERTON, WA US","1947-06-10",,,
"USC00450872","BREMERTON, WA US","1947-06-11",,,
"USC00450872","BREMERTON, WA US","1947-06-12",,,
"USC00450872","BREMERTON, WA US","1947-06-13",,,
"USC00450872","BREMERTON, WA US","1947-06-14",,,
"USC00450872","BREMERTON, WA US","1947-06-15",,,
"USC00450872","BREMERTON, WA US","1947-06-16",,,
"USC00450872","BREMERTON, WA US","1947-06-17",,,
"USC00450872","BREMERTON, WA US","1947-06-18",,,
"USC00450872","BREMERTON, WA US","1947-06-19",,,
"USC00450872","BREMERTON, WA US","1947-06-20",,,
"USC00450872","BREMERTON, WA US","1947-06-21",,,
"USC00450872","BREMERTON, WA US","1947-06-22",,,
"USC00450872","BREMERTON, WA US","1947-06-23",,,
"USC00450872","BREMERTON, WA US","1947-06-24",,,
"USC00450872","BREMERTON, WA US","1947-06-25",,,
"USC00450872","BREMERTON, WA US","1947-06-26",,,
"USC00450872","BREMERTON, WA US","1947-06-27",,,
"USC00450872","BREMERTON, WA US","1947-06-28",,,
"USC00450872","BREMERTON, WA US","1947-06-29",,,
"USC00450872","BREMERTON, WA US","1947-06-30",,,
"USC00450872","BREMERTON, WA US","1947-07-01",,,
"USC00450872","BREMERTON, WA US","1947-07-02",,,
"USC00450872","BREMERTON, WA US","1947-07-03",,,
"USC00450872","BREMERTON, WA US","1947-07-04",,,
"USC00450872","BREMERTON, WA US","1947-07-05",,,
"USC00450872","BREMERTON, WA US","1947-07-06",,,
"USC00450872","BREMERTON, WA US","1947-07-07",,,
"USC00450872","BREMERTON, WA US","1947-07-08",,,
"USC00450872","BREMERTON, WA US","1947-07-09",,,
"USC00450872","BREMERTON, WA US","1947-07-10",,,
"USC00450872","BREMERTON, WA US","1947-07-11",,,
"USC00450872","BREMERTON, WA US","1947-07-12",,,
"USC00450872","BREMERTON, WA US","1947-07-13",,,
"USC00450872","BREMERTON, WA US","1947-07-14",,,
"USC00450872","BREMERTON, WA US","1947-07-15",,,
"USC00450872","BREMERTON, WA US","1947-07-16",,,
"USC00450872","BREMERTON, WA US","1947-07-17",,,
"USC00450872","BREMERTON, WA US","1947-07-18",,,
"USC00450872","BREMERTON, WA US","1947-07-19",,,
"USC00450872","BREMERTON, WA US","1947-07-20",,,
"USC00450872","BREMERTON, WA US","1947-07-21",,,
"USC00450872","BREMERTON, WA US","1947-07-22",,,
"USC00450872","BREMERTON, WA US","1947-07-23",,,
"USC00450872","BREMERTON, WA US","1947-07-24",,,
"USC00450872","BREMERTON, WA US","1947-07-25",,,
"USC00450872","BREMERTON, WA US","1947-07-26",,,
"USC00450872","BREMERTON, WA US","1947-07-27",,,
"USC00450872","BREMERTON, WA US","1947-07-28",,,
"USC00450872","BREMERTON, WA US","1947-07-29",,,
"USC00450872","BREMERTON, WA US","1947-07-30",,,
"USC00450872","BREMERTON, WA US","1947-07-31",,,
"USC00450872","BREMERTON, WA US","1947-08-01",,,
"USC00450872","BREMERTON, WA US","1947-08-02",,,
"USC00450872","BREMERTON, WA US","1947-08-03",,,
"USC00450872","BREMERTON, WA US","1947-08-04",,,
"USC00450872","BREMERTON, WA US","1947-08-05",,,
"USC00450872","BREMERTON, WA US","1947-08-06",,,
"USC00450872","BREMERTON, WA US","1947-08-07",,,
"USC00450872","BREMERTON, WA US","1947-08-08",,,
"USC00450872","BREMERTON, WA US","1947-08-09",,,
"USC00450872","BREMERTON, WA US","1947-08-10",,,
"USC00450872","BREMERTON, WA US","1947-08-11",,,
"USC00450872","BREMERTON, WA US","1947-08-12",,,
"USC00450872","BREMERTON, WA US","1947-08-13",,,
"USC00450872","BREMERTON, WA US","1947-08-14",,,
"USC00450872","BREMERTON, WA US","1947-08-15",,,
"USC00450872","BREMERTON, WA US","1947-08-16",,,
"USC00450872","BREMERTON, WA US","1947-08-17",,,
"USC00450872","BREMERTON, WA US","1947-08-18",,,
"USC00450872","BREMERTON, WA US","1947-08-19",,,
"USC00450872","BREMERTON, WA US","1947-08-20",,,
"USC00450872","BREMERTON, WA US","1947-08-21",,,
"USC00450872","BREMERTON, WA US","1947-08-22",,,
"USC00450872","BREMERTON, WA US","1947-08-23",,,
"USC00450872","BREMERTON, WA US","1947-08-24",,,
"USC00450872","BREMERTON, WA US","1947-08-25",,,
"USC00450872","BREMERTON, WA US","1947-08-26",,,
"USC00450872","BREMERTON, WA US","1947-08-27",,,
"USC00450872","BREMERTON, WA US","1947-08-28",,,
"USC00450872","BREMERTON, WA US","1947-08-29",,,
"USC00450872","BREMERTON, WA US","1947-08-30",,,
"USC00450872","BREMERTON, WA US","1947-08-31",,,
"USC00450872","BREMERTON, WA US","1947-09-01",,,
"USC00450872","BREMERTON, WA US","1947-09-02",,,
"USC00450872","BREMERTON, WA US","1947-09-03",,,
"USC00450872","BREMERTON, WA US","1947-09-04",,,
"USC00450872","BREMERTON, WA US","1947-09-05",,,
"USC00450872","BREMERTON, WA US","1947-09-06",,,
"USC00450872","BREMERTON, WA US","1947-09-07",,,
"USC00450872","BREMERTON, WA US","1947-09-08",,,
"USC00450872","BREMERTON, WA US","1947-09-09",,,
"USC00450872","BREMERTON, WA US","1947-09-10",,,
"USC00450872","BREMERTON, WA US","1947-09-11",,,
"USC00450872","BREMERTON, WA US","1947-09-12",,,
"USC00450872","BREMERTON, WA US","1947-09-13",,,
"USC00450872","BREMERTON, WA US","1947-09-14",,,
"USC00450872","BREMERTON, WA US","1947-09-15",,,
"USC00450872","BREMERTON, WA US","1947-09-16",,,
"USC00450872","BREMERTON, WA US","1947-09-17",,,
"USC00450872","BREMERTON, WA US","1947-09-18",,,
"USC00450872","BREMERTON, WA US","1947-09-19",,,
"USC00450872","BREMERTON, WA US","1947-09-20",,,
"USC00450872","BREMERTON, WA US","1947-09-21",,,
"USC00450872","BREMERTON, WA US","1947-09-22",,,
"USC00450872","BREMERTON, WA US","1947-09-23",,,
"USC00450872","BREMERTON, WA US","1947-09-24",,,
"USC00450872","BREMERTON, WA US","1947-09-25",,,
"USC00450872","BREMERTON, WA US","1947-09-26",,,
"USC00450872","BREMERTON, WA US","1947-09-27",,,
"USC00450872","BREMERTON, WA US","1947-09-28",,,
"USC00450872","BREMERTON, WA US","1947-09-29",,,
"USC00450872","BREMERTON, WA US","1947-09-30",,,
"USC00450872","BREMERTON, WA US","1947-10-01",,,
"USC00450872","BREMERTON, WA US","1947-10-02",,,
"USC00450872","BREMERTON, WA US","1947-10-03",,,
"USC00450872","BREMERTON, WA US","1947-10-04",,,
"USC00450872","BREMERTON, WA US","1947-10-05",,,
"USC00450872","BREMERTON, WA US","1947-10-06",,,
"USC00450872","BREMERTON, WA US","1947-10-07",,,
"USC00450872","BREMERTON, WA US","1947-10-08",,,
"USC00450872","BREMERTON, WA US","1947-10-09",,,
"USC00450872","BREMERTON, WA US","1947-10-10",,,
"USC00450872","BREMERTON, WA US","1947-10-11",,,
"USC00450872","BREMERTON, WA US","1947-10-12",,,
"USC00450872","BREMERTON, WA US","1947-10-13",,,
"USC00450872","BREMERTON, WA US","1947-10-14",,,
"USC00450872","BREMERTON, WA US","1947-10-15",,,
"USC00450872","BREMERTON, WA US","1947-10-16",,,
"USC00450872","BREMERTON, WA US","1947-10-17",,,
"USC00450872","BREMERTON, WA US","1947-10-18",,,
"USC00450872","BREMERTON, WA US","1947-10-19",,,
"USC00450872","BREMERTON, WA US","1947-10-20",,,
"USC00450872","BREMERTON, WA US","1947-10-21",,,
"USC00450872","BREMERTON, WA US","1947-10-22",,,
"USC00450872","BREMERTON, WA US","1947-10-23",,,
"USC00450872","BREMERTON, WA US","1947-10-24",,,
"USC00450872","BREMERTON, WA US","1947-10-25",,,
"USC00450872","BREMERTON, WA US","1947-10-26",,,
"USC00450872","BREMERTON, WA US","1947-10-27",,,
"USC00450872","BREMERTON, WA US","1947-10-28",,,
"USC00450872","BREMERTON, WA US","1947-10-29",,,
"USC00450872","BREMERTON, WA US","1947-10-30",,,
"USC00450872","BREMERTON, WA US","1947-10-31",,,
"USC00450872","BREMERTON, WA US","1947-11-01",,,
"USC00450872","BREMERTON, WA US","1947-11-02",,,
"USC00450872","BREMERTON, WA US","1947-11-03",,,
"USC00450872","BREMERTON, WA US","1947-11-04",,,
"USC00450872","BREMERTON, WA US","1947-11-05",,,
"USC00450872","BREMERTON, WA US","1947-11-06",,,
"USC00450872","BREMERTON, WA US","1947-11-07",,,
"USC00450872","BREMERTON, WA US","1947-11-08",,,
"USC00450872","BREMERTON, WA US","1947-11-09",,,
"USC00450872","BREMERTON, WA US","1947-11-10",,,
"USC00450872","BREMERTON, WA US","1947-11-11",,,
"USC00450872","BREMERTON, WA US","1947-11-12",,,
"USC00450872","BREMERTON, WA US","1947-11-13",,,
"USC00450872","BREMERTON, WA US","1947-11-14",,,
"USC00450872","BREMERTON, WA US","1947-11-15",,,
"USC00450872","BREMERTON, WA US","1947-11-16",,,
"USC00450872","BREMERTON, WA US","1947-11-17",,,
"USC00450872","BREMERTON, WA US","1947-11-18",,,
"USC00450872","BREMERTON, WA US","1947-11-19",,,
"USC00450872","BREMERTON, WA US","1947-11-20",,,
"USC00450872","BREMERTON, WA US","1947-11-21",,,
"USC00450872","BREMERTON, WA US","1947-11-22",,,
"USC00450872","BREMERTON, WA US","1947-11-23",,,
"USC00450872","BREMERTON, WA US","1947-11-24",,,
"USC00450872","BREMERTON, WA US","1947-11-25",,,
"USC00450872","BREMERTON, WA US","1947-11-26",,,
"USC00450872","BREMERTON, WA US","1947-11-27",,,
"USC00450872","BREMERTON, WA US","1947-11-28",,,
"USC00450872","BREMERTON, WA US","1947-11-29",,,
"USC00450872","BREMERTON, WA US","1947-11-30",,,
"USC00450872","BREMERTON, WA US","1947-12-01",,,
"USC00450872","BREMERTON, WA US","1947-12-02",,,
"USC00450872","BREMERTON, WA US","1947-12-03",,,
"USC00450872","BREMERTON, WA US","1947-12-04",,,
"USC00450872","BREMERTON, WA US","1947-12-05",,,
"USC00450872","BREMERTON, WA US","1947-12-06",,,
"USC00450872","BREMERTON, WA US","1947-12-07",,,
"USC00450872","BREMERTON, WA US","1947-12-08",,,
"USC00450872","BREMERTON, WA US","1947-12-09",,,
"USC00450872","BREMERTON, WA US","1947-12-10",,,
"USC00450872","BREMERTON, WA US","1947-12-11",,,
"USC00450872","BREMERTON, WA US","1947-12-12",,,
"USC00450872","BREMERTON, WA US","1947-12-13",,,
"USC00450872","BREMERTON, WA US","1947-12-14",,,
"USC00450872","BREMERTON, WA US","1947-12-15",,,
"USC00450872","BREMERTON, WA US","1947-12-16",,,
"USC00450872","BREMERTON, WA US","1947-12-17",,,
"USC00450872","BREMERTON, WA US","1947-12-18",,,
"USC00450872","BREMERTON, WA US","1947-12-19",,,
"USC00450872","BREMERTON, WA US","1947-12-20",,,
"USC00450872","BREMERTON, WA US","1947-12-21",,,
"USC00450872","BREMERTON, WA US","1947-12-22",,,
"USC00450872","BREMERTON, WA US","1947-12-23",,,
"USC00450872","BREMERTON, WA US","1947-12-24",,,
"USC00450872","BREMERTON, WA US","1947-12-25",,,
"USC00450872","BREMERTON, WA US","1947-12-26",,,
"USC00450872","BREMERTON, WA US","1947-12-27",,,
"USC00450872","BREMERTON, WA US","1947-12-28",,,
"USC00450872","BREMERTON, WA US","1947-12-29",,,
"USC00450872","BREMERTON, WA US","1947-12-30",,,
"USC00450872","BREMERTON, WA US","1947-12-31",,,
"USC00450872","BREMERTON, WA US","1948-01-01",,,
"USC00450872","BREMERTON, WA US","1948-01-02",,,
"USC00450872","BREMERTON, WA US","1948-01-03",,,
"USC00450872","BREMERTON, WA US","1948-01-04",,,
"USC00450872","BREMERTON, WA US","1948-01-05",,,
"USC00450872","BREMERTON, WA US","1948-01-06",,,
"USC00450872","BREMERTON, WA US","1948-01-07",,,
"USC00450872","BREMERTON, WA US","1948-01-08",,,
"USC00450872","BREMERTON, WA US","1948-01-09",,,
"USC00450872","BREMERTON, WA US","1948-01-10",,,
"USC00450872","BREMERTON, WA US","1948-01-11",,,
"USC00450872","BREMERTON, WA US","1948-01-12",,,
"USC00450872","BREMERTON, WA US","1948-01-13",,,
"USC00450872","BREMERTON, WA US","1948-01-14",,,
"USC00450872","BREMERTON, WA US","1948-01-15",,,
"USC00450872","BREMERTON, WA US","1948-01-16",,,
"USC00450872","BREMERTON, WA US","1948-01-17",,,
"USC00450872","BREMERTON, WA US","1948-01-18",,,
"USC00450872","BREMERTON, WA US","1948-01-19",,,
"USC00450872","BREMERTON, WA US","1948-01-20",,,
"USC00450872","BREMERTON, WA US","1948-01-21",,,
"USC00450872","BREMERTON, WA US","1948-01-22",,,
"USC00450872","BREMERTON, WA US","1948-01-23",,,
"USC00450872","BREMERTON, WA US","1948-01-24",,,
"USC00450872","BREMERTON, WA US","1948-01-25",,,
"USC00450872","BREMERTON, WA US","1948-01-26",,,
"USC00450872","BREMERTON, WA US","1948-01-27",,,
"USC00450872","BREMERTON, WA US","1948-01-28",,,
"USC00450872","BREMERTON, WA US","1948-01-29",,,
"USC00450872","BREMERTON, WA US","1948-01-30",,,
"USC00450872","BREMERTON, WA US","1948-01-31",,,
"USC00450872","BREMERTON, WA US","1948-02-01",,,
"USC00450872","BREMERTON, WA US","1948-02-02",,,
"USC00450872","BREMERTON, WA US","1948-02-03",,,
"USC00450872","BREMERTON, WA US","1948-02-04",,,
"USC00450872","BREMERTON, WA US","1948-02-05",,,
"USC00450872","BREMERTON, WA US","1948-02-06",,,
"USC00450872","BREMERTON, WA US","1948-02-07",,,
"USC00450872","BREMERTON, WA US","1948-02-08",,,
"USC00450872","BREMERTON, WA US","1948-02-09",,,
"USC00450872","BREMERTON, WA US","1948-02-10",,,
"USC00450872","BREMERTON, WA US","1948-02-11",,,
"USC00450872","BREMERTON, WA US","1948-02-12",,,
"USC00450872","BREMERTON, WA US","1948-02-13",,,
"USC00450872","BREMERTON, WA US","1948-02-14",,,
"USC00450872","BREMERTON, WA US","1948-02-15",,,
"USC00450872","BREMERTON, WA US","1948-02-16",,,
"USC00450872","BREMERTON, WA US","1948-02-17",,,
"USC00450872","BREMERTON, WA US","1948-02-18",,,
"USC00450872","BREMERTON, WA US","1948-02-19",,,
"USC00450872","BREMERTON, WA US","1948-02-20",,,
"USC00450872","BREMERTON, WA US","1948-02-21",,,
"USC00450872","BREMERTON, WA US","1948-02-22",,,
"USC00450872","BREMERTON, WA US","1948-02-23",,,
"USC00450872","BREMERTON, WA US","1948-02-24",,,
"USC00450872","BREMERTON, WA US","1948-02-25",,,
"USC00450872","BREMERTON, WA US","1948-02-26",,,
"USC00450872","BREMERTON, WA US","1948-02-27",,,
"USC00450872","BREMERTON, WA US","1948-02-28",,,
"USC00450872","BREMERTON, WA US","1948-02-29",,,
"USC00450872","BREMERTON, WA US","1948-03-01",,,
"USC00450872","BREMERTON, WA US","1948-03-02",,,
"USC00450872","BREMERTON, WA US","1948-03-03",,,
"USC00450872","BREMERTON, WA US","1948-03-04",,,
"USC00450872","BREMERTON, WA US","1948-03-05",,,
"USC00450872","BREMERTON, WA US","1948-03-06",,,
"USC00450872","BREMERTON, WA US","1948-03-07",,,
"USC00450872","BREMERTON, WA US","1948-03-08",,,
"USC00450872","BREMERTON, WA US","1948-03-09",,,
"USC00450872","BREMERTON, WA US","1948-03-10",,,
"USC00450872","BREMERTON, WA US","1948-03-11",,,
"USC00450872","BREMERTON, WA US","1948-03-12",,,
"USC00450872","BREMERTON, WA US","1948-03-13",,,
"USC00450872","BREMERTON, WA US","1948-03-14",,,
"USC00450872","BREMERTON, WA US","1948-03-15",,,
"USC00450872","BREMERTON, WA US","1948-03-16",,,
"USC00450872","BREMERTON, WA US","1948-03-17",,,
"USC00450872","BREMERTON, WA US","1948-03-18",,,
"USC00450872","BREMERTON, WA US","1948-03-19",,,
"USC00450872","BREMERTON, WA US","1948-03-20",,,
"USC00450872","BREMERTON, WA US","1948-03-21",,,
"USC00450872","BREMERTON, WA US","1948-03-22",,,
"USC00450872","BREMERTON, WA US","1948-03-23",,,
"USC00450872","BREMERTON, WA US","1948-03-24",,,
"USC00450872","BREMERTON, WA US","1948-03-25",,,
"USC00450872","BREMERTON, WA US","1948-03-26",,,
"USC00450872","BREMERTON, WA US","1948-03-27",,,
"USC00450872","BREMERTON, WA US","1948-03-28",,,
"USC00450872","BREMERTON, WA US","1948-03-29",,,
"USC00450872","BREMERTON, WA US","1948-03-30",,,
"USC00450872","BREMERTON, WA US","1948-03-31",,,
"USC00450872","BREMERTON, WA US","1948-04-01",,,
"USC00450872","BREMERTON, WA US","1948-04-02",,,
"USC00450872","BREMERTON, WA US","1948-04-03",,,
"USC00450872","BREMERTON, WA US","1948-04-04",,,
"USC00450872","BREMERTON, WA US","1948-04-05",,,
"USC00450872","BREMERTON, WA US","1948-04-06",,,
"USC00450872","BREMERTON, WA US","1948-04-07",,,
"USC00450872","BREMERTON, WA US","1948-04-08",,,
"USC00450872","BREMERTON, WA US","1948-04-09",,,
"USC00450872","BREMERTON, WA US","1948-04-10",,,
"USC00450872","BREMERTON, WA US","1948-04-11",,,
"USC00450872","BREMERTON, WA US","1948-04-12",,,
"USC00450872","BREMERTON, WA US","1948-04-13",,,
"USC00450872","BREMERTON, WA US","1948-04-14",,,
"USC00450872","BREMERTON, WA US","1948-04-15",,,
"USC00450872","BREMERTON, WA US","1948-04-16",,,
"USC00450872","BREMERTON, WA US","1948-04-17",,,
"USC00450872","BREMERTON, WA US","1948-04-18",,,
"USC00450872","BREMERTON, WA US","1948-04-19",,,
"USC00450872","BREMERTON, WA US","1948-04-20",,,
"USC00450872","BREMERTON, WA US","1948-04-21",,,
"USC00450872","BREMERTON, WA US","1948-04-22",,,
"USC00450872","BREMERTON, WA US","1948-04-23",,,
"USC00450872","BREMERTON, WA US","1948-04-24",,,
"USC00450872","BREMERTON, WA US","1948-04-25",,,
"USC00450872","BREMERTON, WA US","1948-04-26",,,
"USC00450872","BREMERTON, WA US","1948-04-27",,,
"USC00450872","BREMERTON, WA US","1948-04-28",,,
"USC00450872","BREMERTON, WA US","1948-04-29",,,
"USC00450872","BREMERTON, WA US","1948-04-30",,,
"USC00450872","BREMERTON, WA US","1948-05-01",,,
"USC00450872","BREMERTON, WA US","1948-05-02",,,
"USC00450872","BREMERTON, WA US","1948-05-03",,,
"USC00450872","BREMERTON, WA US","1948-05-04",,,
"USC00450872","BREMERTON, WA US","1948-05-05",,,
"USC00450872","BREMERTON, WA US","1948-05-06",,,
"USC00450872","BREMERTON, WA US","1948-05-07",,,
"USC00450872","BREMERTON, WA US","1948-05-08",,,
"USC00450872","BREMERTON, WA US","1948-05-09",,,
"USC00450872","BREMERTON, WA US","1948-05-10",,,
"USC00450872","BREMERTON, WA US","1948-05-11",,,
"USC00450872","BREMERTON, WA US","1948-05-12",,,
"USC00450872","BREMERTON, WA US","1948-05-13",,,
"USC00450872","BREMERTON, WA US","1948-05-14",,,
"USC00450872","BREMERTON, WA US","1948-05-15",,,
"USC00450872","BREMERTON, WA US","1948-05-16",,,
"USC00450872","BREMERTON, WA US","1948-05-17",,,
"USC00450872","BREMERTON, WA US","1948-05-18",,,
"USC00450872","BREMERTON, WA US","1948-05-19",,,
"USC00450872","BREMERTON, WA US","1948-05-20",,,
"USC00450872","BREMERTON, WA US","1948-05-21",,,
"USC00450872","BREMERTON, WA US","1948-05-22",,,
"USC00450872","BREMERTON, WA US","1948-05-23",,,
"USC00450872","BREMERTON, WA US","1948-05-24",,,
"USC00450872","BREMERTON, WA US","1948-05-25",,,
"USC00450872","BREMERTON, WA US","1948-05-26",,,
"USC00450872","BREMERTON, WA US","1948-05-27",,,
"USC00450872","BREMERTON, WA US","1948-05-28",,,
"USC00450872","BREMERTON, WA US","1948-05-29",,,
"USC00450872","BREMERTON, WA US","1948-05-30",,,
"USC00450872","BREMERTON, WA US","1948-05-31",,,
"USC00450872","BREMERTON, WA US","1948-06-01",,,
"USC00450872","BREMERTON, WA US","1948-06-02",,,
"USC00450872","BREMERTON, WA US","1948-06-03",,,
"USC00450872","BREMERTON, WA US","1948-06-04",,,
"USC00450872","BREMERTON, WA US","1948-06-05",,,
"USC00450872","BREMERTON, WA US","1948-06-06",,,
"USC00450872","BREMERTON, WA US","1948-06-07",,,
"USC00450872","BREMERTON, WA US","1948-06-08",,,
"USC00450872","BREMERTON, WA US","1948-06-09",,,
"USC00450872","BREMERTON, WA US","1948-06-10",,,
"USC00450872","BREMERTON, WA US","1948-06-11",,,
"USC00450872","BREMERTON, WA US","1948-06-12",,,
"USC00450872","BREMERTON, WA US","1948-06-13",,,
"USC00450872","BREMERTON, WA US","1948-06-14",,,
"USC00450872","BREMERTON, WA US","1948-06-15",,,
"USC00450872","BREMERTON, WA US","1948-06-16",,,
"USC00450872","BREMERTON, WA US","1948-06-17",,,
"USC00450872","BREMERTON, WA US","1948-06-18",,,
"USC00450872","BREMERTON, WA US","1948-06-19",,,
"USC00450872","BREMERTON, WA US","1948-06-20",,,
"USC00450872","BREMERTON, WA US","1948-06-21",,,
"USC00450872","BREMERTON, WA US","1948-06-22",,,
"USC00450872","BREMERTON, WA US","1948-06-23",,,
"USC00450872","BREMERTON, WA US","1948-06-24",,,
"USC00450872","BREMERTON, WA US","1948-06-25",,,
"USC00450872","BREMERTON, WA US","1948-06-26",,,
"USC00450872","BREMERTON, WA US","1948-06-27",,,
"USC00450872","BREMERTON, WA US","1948-06-28",,,
"USC00450872","BREMERTON, WA US","1948-06-29",,,
"USC00450872","BREMERTON, WA US","1948-06-30",,,
"USC00450872","BREMERTON, WA US","1948-07-01",,,
"USC00450872","BREMERTON, WA US","1948-07-02",,,
"USC00450872","BREMERTON, WA US","1948-07-03",,,
"USC00450872","BREMERTON, WA US","1948-07-04",,,
"USC00450872","BREMERTON, WA US","1948-07-05",,,
"USC00450872","BREMERTON, WA US","1948-07-06",,,
"USC00450872","BREMERTON, WA US","1948-07-07",,,
"USC00450872","BREMERTON, WA US","1948-07-08",,,
"USC00450872","BREMERTON, WA US","1948-07-09",,,
"USC00450872","BREMERTON, WA US","1948-07-10",,,
"USC00450872","BREMERTON, WA US","1948-07-11",,,
"USC00450872","BREMERTON, WA US","1948-07-12",,,
"USC00450872","BREMERTON, WA US","1948-07-13",,,
"USC00450872","BREMERTON, WA US","1948-07-14",,,
"USC00450872","BREMERTON, WA US","1948-07-15",,,
"USC00450872","BREMERTON, WA US","1948-07-16",,,
"USC00450872","BREMERTON, WA US","1948-07-17",,,
"USC00450872","BREMERTON, WA US","1948-07-18",,,
"USC00450872","BREMERTON, WA US","1948-07-19",,,
"USC00450872","BREMERTON, WA US","1948-07-20",,,
"USC00450872","BREMERTON, WA US","1948-07-21",,,
"USC00450872","BREMERTON, WA US","1948-07-22",,,
"USC00450872","BREMERTON, WA US","1948-07-23",,,
"USC00450872","BREMERTON, WA US","1948-07-24",,,
"USC00450872","BREMERTON, WA US","1948-07-25",,,
"USC00450872","BREMERTON, WA US","1948-07-26",,,
"USC00450872","BREMERTON, WA US","1948-07-27",,,
"USC00450872","BREMERTON, WA US","1948-07-28",,,
"USC00450872","BREMERTON, WA US","1948-07-29",,,
"USC00450872","BREMERTON, WA US","1948-07-30",,,
"USC00450872","BREMERTON, WA US","1948-07-31",,,
"USC00450872","BREMERTON, WA US","1948-08-01",,,
"USC00450872","BREMERTON, WA US","1948-08-02",,,
"USC00450872","BREMERTON, WA US","1948-08-03",,,
"USC00450872","BREMERTON, WA US","1948-08-04",,,
"USC00450872","BREMERTON, WA US","1948-08-05",,,
"USC00450872","BREMERTON, WA US","1948-08-06",,,
"USC00450872","BREMERTON, WA US","1948-08-07",,,
"USC00450872","BREMERTON, WA US","1948-08-08",,,
"USC00450872","BREMERTON, WA US","1948-08-09",,,
"USC00450872","BREMERTON, WA US","1948-08-10",,,
"USC00450872","BREMERTON, WA US","1948-08-11",,,
"USC00450872","BREMERTON, WA US","1948-08-12",,,
"USC00450872","BREMERTON, WA US","1948-08-13",,,
"USC00450872","BREMERTON, WA US","1948-08-14",,,
"USC00450872","BREMERTON, WA US","1948-08-15",,,
"USC00450872","BREMERTON, WA US","1948-08-16",,,
"USC00450872","BREMERTON, WA US","1948-08-17",,,
"USC00450872","BREMERTON, WA US","1948-08-18",,,
"USC00450872","BREMERTON, WA US","1948-08-19",,,
"USC00450872","BREMERTON, WA US","1948-08-20",,,
"USC00450872","BREMERTON, WA US","1948-08-21",,,
"USC00450872","BREMERTON, WA US","1948-08-22",,,
"USC00450872","BREMERTON, WA US","1948-08-23",,,
"USC00450872","BREMERTON, WA US","1948-08-24",,,
"USC00450872","BREMERTON, WA US","1948-08-25",,,
"USC00450872","BREMERTON, WA US","1948-08-26",,,
"USC00450872","BREMERTON, WA US","1948-08-27",,,
"USC00450872","BREMERTON, WA US","1948-08-28",,,
"USC00450872","BREMERTON, WA US","1948-08-29",,,
"USC00450872","BREMERTON, WA US","1948-08-30",,,
"USC00450872","BREMERTON, WA US","1948-08-31",,,
"USC00450872","BREMERTON, WA US","1948-09-01",,,
"USC00450872","BREMERTON, WA US","1948-09-02",,,
"USC00450872","BREMERTON, WA US","1948-09-03",,,
"USC00450872","BREMERTON, WA US","1948-09-04",,,
"USC00450872","BREMERTON, WA US","1948-09-05",,,
"USC00450872","BREMERTON, WA US","1948-09-06",,,
"USC00450872","BREMERTON, WA US","1948-09-07",,,
"USC00450872","BREMERTON, WA US","1948-09-08",,,
"USC00450872","BREMERTON, WA US","1948-09-09",,,
"USC00450872","BREMERTON, WA US","1948-09-10",,,
"USC00450872","BREMERTON, WA US","1948-09-11",,,
"USC00450872","BREMERTON, WA US","1948-09-12",,,
"USC00450872","BREMERTON, WA US","1948-09-13",,,
"USC00450872","BREMERTON, WA US","1948-09-14",,,
"USC00450872","BREMERTON, WA US","1948-09-15",,,
"USC00450872","BREMERTON, WA US","1948-09-16",,,
"USC00450872","BREMERTON, WA US","1948-09-17",,,
"USC00450872","BREMERTON, WA US","1948-09-18",,,
